Station,BCI,DateTimeOriginal,Date,Time,Species,Month,TimeStamp,TimePeriod,Area
E09,3,7/21/2018 11:42,7/21/2018,11:42:49,Deer - Doe,7,7/21/2018 11:42,Pre,Inside
F08,3,7/21/2018 5:51,7/21/2018,5:51:20,Deer - Doe,7,7/21/2018 5:51,Pre,Inside
F08,4,7/21/2018 6:02,7/21/2018,6:02:33,Deer - Doe,7,7/21/2018 6:02,Pre,Inside
G09,2,7/21/2018 0:30,7/21/2018,0:30:34,Deer - Buck,7,7/21/2018 0:30,Pre,Inside
B02,3,7/22/2018 11:17,7/22/2018,11:17:25,Deer - Buck,7,7/22/2018 11:17,Pre,Inside
D04,3,7/22/2018 8:47,7/22/2018,8:47:19,Deer - Doe,7,7/22/2018 8:47,Pre,Inside
E05,3,7/22/2018 20:29,7/22/2018,20:29:34,Deer - Doe,7,7/22/2018 20:29,Pre,Inside
E05,4,7/22/2018 20:39,7/22/2018,20:39:31,Deer - Doe,7,7/22/2018 20:39,Pre,Inside
B02,3,7/23/2018 16:01,7/23/2018,16:01:19,Deer - Buck,7,7/23/2018 16:01,Pre,Inside
B02,4,7/23/2018 11:04,7/23/2018,11:04:38,Deer - Buck,7,7/23/2018 11:04,Pre,Inside
B02,2,7/23/2018 16:00,7/23/2018,16:00:52,Deer - Doe,7,7/23/2018 16:00,Pre,Inside
C09,3,7/23/2018 0:50,7/23/2018,0:50:13,Deer - Doe,7,7/23/2018 0:50,Pre,Inside
C09,3,7/23/2018 3:57,7/23/2018,3:57:39,Deer - Doe,7,7/23/2018 3:57,Pre,Inside
G09,2,7/23/2018 21:28,7/23/2018,21:28:19,Deer - Buck,7,7/23/2018 21:28,Pre,Inside
D04,3,7/24/2018 0:35,7/24/2018,0:35:16,Deer - Doe,7,7/24/2018 0:35,Pre,Inside
D04,3,7/24/2018 3:42,7/24/2018,3:42:39,Deer - Doe,7,7/24/2018 3:42,Pre,Inside
D06,4,7/24/2018 20:20,7/24/2018,20:20:39,Deer - Doe,7,7/24/2018 20:20,Pre,Inside
E09,3,7/24/2018 6:17,7/24/2018,6:17:36,Deer - Doe,7,7/24/2018 6:17,Pre,Inside
E11,2,7/24/2018 20:12,7/24/2018,20:12:21,Deer - Doe,7,7/24/2018 20:12,Pre,Inside
B02,3,7/25/2018 23:08,7/25/2018,23:08:37,Deer - Buck,7,7/25/2018 23:08,Pre,Inside
B02,2,7/25/2018 18:01,7/25/2018,18:01:49,Deer - Doe,7,7/25/2018 18:01,Pre,Inside
D04,1,7/25/2018 22:45,7/25/2018,22:45:25,Deer - Doe,7,7/25/2018 22:45,Pre,Inside
D06,5,7/25/2018 21:11,7/25/2018,21:11:05,Deer - Buck,7,7/25/2018 21:11,Pre,Inside
E05,4,7/25/2018 4:08,7/25/2018,4:08:19,Deer - Doe,7,7/25/2018 4:08,Pre,Inside
E09,3,7/25/2018 8:25,7/25/2018,8:25:52,Deer - Doe,7,7/25/2018 8:25,Pre,Inside
E09,3,7/25/2018 10:16,7/25/2018,10:16:12,Deer - Doe,7,7/25/2018 10:16,Pre,Inside
E11,3,7/25/2018 3:23,7/25/2018,3:23:25,Deer - Buck,7,7/25/2018 3:23,Pre,Inside
F08,1,7/25/2018 2:41,7/25/2018,2:41:14,Deer - Doe,7,7/25/2018 2:41,Pre,Inside
F08,2,7/25/2018 5:40,7/25/2018,5:40:50,Deer - Doe,7,7/25/2018 5:40,Pre,Inside
F08,3,7/25/2018 5:46,7/25/2018,5:46:14,Deer - Doe,7,7/25/2018 5:46,Pre,Inside
F08,4,7/25/2018 1:36,7/25/2018,1:36:06,Deer - Doe,7,7/25/2018 1:36,Pre,Inside
F10,4,7/25/2018 8:56,7/25/2018,8:56:41,Deer - Buck,7,7/25/2018 8:56,Pre,Inside
F10,4,7/25/2018 8:56,7/25/2018,8:56:41,Deer - Doe,7,7/25/2018 8:56,Pre,Inside
G09,3,7/25/2018 15:00,7/25/2018,15:00:29,Deer - Buck,7,7/25/2018 15:00,Pre,Inside
B02,4,7/26/2018 17:29,7/26/2018,17:29:46,Deer - Buck,7,7/26/2018 17:29,Pre,Inside
B02,4,7/26/2018 18:00,7/26/2018,18:00:38,Deer - Buck,7,7/26/2018 18:00,Pre,Inside
D04,2,7/26/2018 20:39,7/26/2018,20:39:31,Deer - Doe,7,7/26/2018 20:39,Pre,Inside
E09,2,7/26/2018 9:23,7/26/2018,9:23:10,Deer - Doe,7,7/26/2018 9:23,Pre,Inside
F08,3,7/26/2018 6:04,7/26/2018,6:04:15,Deer - Doe,7,7/26/2018 6:04,Pre,Inside
D04,1,7/27/2018 1:38,7/27/2018,1:38:21,Deer - Doe,7,7/27/2018 1:38,Pre,Inside
E05,2,7/27/2018 9:42,7/27/2018,9:42:08,Deer - Doe,7,7/27/2018 9:42,Pre,Inside
E05,3,7/27/2018 9:42,7/27/2018,9:42:27,Deer - Doe,7,7/27/2018 9:42,Pre,Inside
F08,2,7/27/2018 6:17,7/27/2018,6:17:07,Deer - Doe,7,7/27/2018 6:17,Pre,Inside
F08,3,7/27/2018 6:17,7/27/2018,6:17:00,Deer - Doe,7,7/27/2018 6:17,Pre,Inside
E05,1,7/28/2018 14:49,7/28/2018,14:49:41,Deer - Doe,7,7/28/2018 14:49,Post,Inside
E05,2,7/28/2018 12:36,7/28/2018,12:36:46,Deer - Doe,7,7/28/2018 12:36,Post,Inside
E05,2,7/28/2018 14:49,7/28/2018,14:49:48,Deer - Doe,7,7/28/2018 14:49,Post,Inside
E05,3,7/28/2018 12:36,7/28/2018,12:36:44,Deer - Doe,7,7/28/2018 12:36,Post,Inside
F08,2,7/28/2018 14:22,7/28/2018,14:22:50,Deer - Doe,7,7/28/2018 14:22,Post,Inside
F08,3,7/28/2018 10:50,7/28/2018,10:50:39,Deer - Doe,7,7/28/2018 10:50,Post,Inside
F08,3,7/28/2018 23:54,7/28/2018,23:54:03,Deer - Doe,7,7/28/2018 23:54,Post,Inside
G11,2,7/28/2018 8:49,7/28/2018,8:49:59,Deer - Doe,7,7/28/2018 8:49,Post,Inside
E05,3,7/30/2018 20:15,7/30/2018,20:15:08,Deer - Doe,7,7/30/2018 20:15,Post,Inside
D08,1,7/31/2018 7:07,7/31/2018,7:07:36,Deer - Buck,7,7/31/2018 7:07,Post,Inside
E05,2,7/31/2018 0:51,7/31/2018,0:51:54,Deer - Doe,7,7/31/2018 0:51,Post,Inside
E11,2,7/31/2018 6:08,7/31/2018,6:08:16,Deer - Buck,7,7/31/2018 6:08,Post,Inside
C03,3,8/1/2018 10:27,8/1/2018,10:27:54,Deer - Doe,8,8/1/2018 10:27,Post,Inside
F08,2,8/1/2018 9:51,8/1/2018,9:51:30,Deer - Doe,8,8/1/2018 9:51,Post,Inside
F08,4,8/1/2018 19:11,8/1/2018,19:11:52,Deer - Doe,8,8/1/2018 19:11,Post,Inside
C03,2,8/2/2018 12:37,8/2/2018,12:37:56,Deer - Doe,8,8/2/2018 12:37,Post,Inside
C03,3,8/2/2018 12:37,8/2/2018,12:37:42,Deer - Doe,8,8/2/2018 12:37,Post,Inside
C03,4,8/3/2018 12:45,8/3/2018,12:45:38,Deer - Doe,8,8/3/2018 12:45,Post,Inside
D08,3,8/3/2018 12:36,8/3/2018,12:36:36,Deer - Buck,8,8/3/2018 12:36,Post,Inside
F08,2,8/3/2018 8:47,8/3/2018,8:47:53,Deer - Doe,8,8/3/2018 8:47,Post,Inside
F08,3,8/3/2018 13:43,8/3/2018,13:43:54,Deer - Doe,8,8/3/2018 13:43,Post,Inside
B02,2,8/4/2018 2:45,8/4/2018,2:45:37,Deer - Doe,8,8/4/2018 2:45,Post,Inside
E09,0,8/4/2018 14:55,8/4/2018,14:55:46,Deer - Doe,8,8/4/2018 14:55,Post,Inside
E09,1,8/4/2018 14:55,8/4/2018,14:55:36,Deer - Doe,8,8/4/2018 14:55,Post,Inside
F08,2,8/4/2018 0:11,8/4/2018,0:11:11,Deer - Doe,8,8/4/2018 0:11,Post,Inside
F08,2,8/4/2018 1:45,8/4/2018,1:45:41,Deer - Doe,8,8/4/2018 1:45,Post,Inside
F08,2,8/4/2018 6:52,8/4/2018,6:52:37,Deer - Doe,8,8/4/2018 6:52,Post,Inside
F08,3,8/4/2018 6:52,8/4/2018,6:52:18,Deer - Doe,8,8/4/2018 6:52,Post,Inside
F08,4,8/4/2018 4:42,8/4/2018,4:42:35,Deer - Doe,8,8/4/2018 4:42,Post,Inside
C03,4,8/5/2018 3:54,8/5/2018,3:54:57,Deer - Doe,8,8/5/2018 3:54,Post,Inside
D08,4,8/5/2018 9:30,8/5/2018,9:30:51,Deer - Buck,8,8/5/2018 9:30,Post,Inside
E05,3,8/5/2018 5:01,8/5/2018,5:01:23,Deer - Doe,8,8/5/2018 5:01,Post,Inside
B02,2,8/6/2018 1:42,8/6/2018,1:42:34,Deer - Doe,8,8/6/2018 1:42,Post,Inside
B02,2,8/6/2018 23:56,8/6/2018,23:56:33,Deer - Doe,8,8/6/2018 23:56,Post,Inside
E09,1,8/6/2018 14:58,8/6/2018,14:58:58,Deer - Doe,8,8/6/2018 14:58,Post,Inside
B02,4,8/7/2018 4:07,8/7/2018,4:07:06,Deer - Buck,8,8/7/2018 4:07,Post,Inside
B02,2,8/7/2018 4:08,8/7/2018,4:08:21,Deer - Doe,8,8/7/2018 4:08,Post,Inside
E05,2,8/7/2018 16:30,8/7/2018,16:30:14,Deer - Doe,8,8/7/2018 16:30,Post,Inside
E05,2,8/7/2018 19:21,8/7/2018,19:21:35,Deer - Doe,8,8/7/2018 19:21,Post,Inside
E05,3,8/7/2018 19:32,8/7/2018,19:32:54,Deer - Doe,8,8/7/2018 19:32,Post,Inside
E05,3,8/8/2018 14:05,8/8/2018,14:05:14,Deer - Doe,8,8/8/2018 14:05,Post,Inside
D08,2,8/9/2018 17:42,8/9/2018,17:42:13,Deer - Doe,8,8/9/2018 17:42,Post,Inside
E05,3,8/9/2018 7:42,8/9/2018,7:42:24,Deer - Doe,8,8/9/2018 7:42,Post,Inside
E05,4,8/9/2018 6:03,8/9/2018,6:03:48,Deer - Doe,8,8/9/2018 6:03,Post,Inside
E05,4,8/9/2018 7:43,8/9/2018,7:43:41,Deer - Doe,8,8/9/2018 7:43,Post,Inside
B02,3,8/10/2018 19:19,8/10/2018,19:19:06,Deer - Doe,8,8/10/2018 19:19,Post,Inside
C09,3,8/10/2018 22:51,8/10/2018,22:51:05,Deer - Buck,8,8/10/2018 22:51,Post,Inside
E05,3,8/10/2018 6:39,8/10/2018,6:39:45,Deer - Doe,8,8/10/2018 6:39,Post,Inside
E09,2,8/10/2018 5:41,8/10/2018,5:41:00,Deer - Doe,8,8/10/2018 5:41,Post,Inside
E09,2,8/10/2018 6:18,8/10/2018,6:18:47,Deer - Doe,8,8/10/2018 6:18,Post,Inside
E09,3,8/10/2018 6:18,8/10/2018,6:18:51,Deer - Doe,8,8/10/2018 6:18,Post,Inside
C03,3,8/11/2018 6:04,8/11/2018,6:04:28,Deer - Doe,8,8/11/2018 6:04,Post,Inside
D04,3,8/11/2018 8:42,8/11/2018,8:42:39,Deer - Doe,8,8/11/2018 8:42,Post,Inside
D04,4,8/11/2018 8:42,8/11/2018,8:42:58,Deer - Doe,8,8/11/2018 8:42,Post,Inside
E05,3,8/11/2018 6:21,8/11/2018,6:21:35,Deer - Doe,8,8/11/2018 6:21,Post,Inside
E09,0,8/11/2018 21:15,8/11/2018,21:15:14,Deer - Doe,8,8/11/2018 21:15,Post,Inside
E09,1,8/11/2018 21:15,8/11/2018,21:15:07,Deer - Doe,8,8/11/2018 21:15,Post,Inside
G09,3,8/11/2018 16:10,8/11/2018,16:10:29,Deer - Doe,8,8/11/2018 16:10,Post,Inside
E05,2,8/12/2018 7:04,8/12/2018,7:04:15,Deer - Doe,8,8/12/2018 7:04,Post,Inside
C03,3,8/13/2018 11:55,8/13/2018,11:55:18,Deer - Doe,8,8/13/2018 11:55,Post,Inside
E09,1,8/13/2018 21:53,8/13/2018,21:53:29,Deer - Doe,8,8/13/2018 21:53,Post,Inside
E09,2,8/13/2018 6:20,8/13/2018,6:20:34,Deer - Doe,8,8/13/2018 6:20,Post,Inside
E09,2,8/13/2018 21:44,8/13/2018,21:44:37,Deer - Doe,8,8/13/2018 21:44,Post,Inside
E09,3,8/13/2018 6:21,8/13/2018,6:21:01,Deer - Doe,8,8/13/2018 6:21,Post,Inside
F08,2,8/13/2018 20:47,8/13/2018,20:47:58,Deer - Doe,8,8/13/2018 20:47,Post,Inside
F10,3,8/13/2018 14:11,8/13/2018,14:11:28,Deer - Buck,8,8/13/2018 14:11,Post,Inside
F10,4,8/13/2018 14:11,8/13/2018,14:11:28,Deer - Buck,8,8/13/2018 14:11,Post,Inside
F10,3,8/13/2018 14:11,8/13/2018,14:11:28,Deer - Doe,8,8/13/2018 14:11,Post,Inside
F10,4,8/13/2018 14:11,8/13/2018,14:11:28,Deer - Doe,8,8/13/2018 14:11,Post,Inside
D08,2,8/14/2018 12:47,8/14/2018,12:47:06,Deer - Buck,8,8/14/2018 12:47,Post,Inside
D08,3,8/14/2018 22:59,8/14/2018,22:59:08,Deer - Doe,8,8/14/2018 22:59,Post,Inside
E05,3,8/14/2018 6:02,8/14/2018,6:02:06,Deer - Doe,8,8/14/2018 6:02,Post,Inside
E05,3,8/14/2018 6:26,8/14/2018,6:26:36,Deer - Doe,8,8/14/2018 6:26,Post,Inside
E05,4,8/14/2018 6:26,8/14/2018,6:26:14,Deer - Doe,8,8/14/2018 6:26,Post,Inside
E09,0,8/14/2018 10:24,8/14/2018,10:24:40,Deer - Doe,8,8/14/2018 10:24,Post,Inside
E09,2,8/14/2018 10:24,8/14/2018,10:24:58,Deer - Doe,8,8/14/2018 10:24,Post,Inside
F08,3,8/14/2018 8:12,8/14/2018,8:12:09,Deer - Doe,8,8/14/2018 8:12,Post,Inside
F10,3,8/14/2018 6:44,8/14/2018,6:44:27,Deer - Buck,8,8/14/2018 6:44,Post,Inside
F10,3,8/14/2018 6:44,8/14/2018,6:44:27,Deer - Doe,8,8/14/2018 6:44,Post,Inside
G09,4,8/14/2018 9:03,8/14/2018,9:03:07,Deer - Buck,8,8/14/2018 9:03,Post,Inside
C03,2,8/15/2018 12:46,8/15/2018,12:46:47,Deer - Doe,8,8/15/2018 12:46,Post,Inside
F10,3,8/15/2018 8:32,8/15/2018,8:32:48,Deer - Buck,8,8/15/2018 8:32,Post,Inside
F10,3,8/15/2018 8:32,8/15/2018,8:32:48,Deer - Doe,8,8/15/2018 8:32,Post,Inside
B02,4,8/16/2018 4:25,8/16/2018,4:25:08,Deer - Buck,8,8/16/2018 4:25,Post,Inside
B02,3,8/16/2018 7:31,8/16/2018,7:31:59,Deer - Doe,8,8/16/2018 7:31,Post,Inside
E07,5,8/16/2018 4:42,8/16/2018,4:42:58,Deer - Buck,8,8/16/2018 4:42,Post,Inside
E11,2,8/16/2018 8:47,8/16/2018,8:47:57,Deer - Doe,8,8/16/2018 8:47,Post,Inside
G09,3,8/16/2018 15:26,8/16/2018,15:26:28,Deer - Doe,8,8/16/2018 15:26,Post,Inside
E05,1,8/17/2018 6:03,8/17/2018,6:03:00,Deer - Doe,8,8/17/2018 6:03,Post,Inside
E05,3,8/17/2018 5:52,8/17/2018,5:52:08,Deer - Doe,8,8/17/2018 5:52,Post,Inside
E09,2,8/17/2018 5:18,8/17/2018,5:18:46,Deer - Doe,8,8/17/2018 5:18,Post,Inside
G09,4,8/17/2018 21:37,8/17/2018,21:37:20,Deer - Buck,8,8/17/2018 21:37,Post,Inside
B02,3,8/18/2018 5:11,8/18/2018,5:11:33,Deer - Buck,8,8/18/2018 5:11,Post,Inside
B02,4,8/18/2018 5:11,8/18/2018,5:11:01,Deer - Buck,8,8/18/2018 5:11,Post,Inside
E05,2,8/18/2018 22:03,8/18/2018,22:03:25,Deer - Doe,8,8/18/2018 22:03,Post,Inside
E07,3,8/18/2018 3:33,8/18/2018,3:33:24,Deer - Doe,8,8/18/2018 3:33,Post,Inside
E09,1,8/18/2018 10:22,8/18/2018,10:22:17,Deer - Doe,8,8/18/2018 10:22,Post,Inside
E09,1,8/18/2018 11:50,8/18/2018,11:50:14,Deer - Doe,8,8/18/2018 11:50,Post,Inside
F08,4,8/18/2018 17:03,8/18/2018,17:03:57,Deer - Doe,8,8/18/2018 17:03,Post,Inside
G09,3,8/18/2018 1:18,8/18/2018,1:18:51,Deer - Doe,8,8/18/2018 1:18,Post,Inside
B02,3,8/19/2018 11:13,8/19/2018,11:13:52,Deer - Buck,8,8/19/2018 11:13,Post,Inside
B02,1,8/19/2018 9:48,8/19/2018,9:48:44,Deer - Doe,8,8/19/2018 9:48,Post,Inside
B02,1,8/19/2018 18:06,8/19/2018,18:06:05,Deer - Doe,8,8/19/2018 18:06,Post,Inside
B02,2,8/19/2018 8:28,8/19/2018,8:28:15,Deer - Doe,8,8/19/2018 8:28,Post,Inside
B02,3,8/19/2018 8:32,8/19/2018,8:32:33,Deer - Doe,8,8/19/2018 8:32,Post,Inside
D08,1,8/19/2018 8:36,8/19/2018,8:36:07,Deer - Doe,8,8/19/2018 8:36,Post,Inside
E09,1,8/19/2018 5:44,8/19/2018,5:44:34,Deer - Doe,8,8/19/2018 5:44,Post,Inside
E09,1,8/19/2018 7:36,8/19/2018,7:36:34,Deer - Doe,8,8/19/2018 7:36,Post,Inside
D08,1,8/20/2018 10:23,8/20/2018,10:23:46,Deer - Doe,8,8/20/2018 10:23,Post,Inside
E09,3,8/20/2018 10:37,8/20/2018,10:37:37,Deer - Doe,8,8/20/2018 10:37,Post,Inside
E09,3,8/20/2018 11:11,8/20/2018,11:11:15,Deer - Doe,8,8/20/2018 11:11,Post,Inside
E11,0,8/20/2018 17:19,8/20/2018,17:19:44,Deer - Doe,8,8/20/2018 17:19,Post,Inside
F08,3,8/20/2018 4:52,8/20/2018,4:52:19,Deer - Doe,8,8/20/2018 4:52,Post,Inside
B02,2,8/21/2018 11:01,8/21/2018,11:01:42,Deer - Doe,8,8/21/2018 11:01,Post,Inside
B02,3,8/21/2018 11:02,8/21/2018,11:02:24,Deer - Doe,8,8/21/2018 11:02,Post,Inside
C03,1,8/21/2018 18:30,8/21/2018,18:30:54,Deer - Doe,8,8/21/2018 18:30,Post,Inside
C03,3,8/21/2018 15:17,8/21/2018,15:17:29,Deer - Doe,8,8/21/2018 15:17,Post,Inside
F08,2,8/21/2018 9:09,8/21/2018,9:09:52,Deer - Doe,8,8/21/2018 9:09,Post,Inside
F08,2,8/21/2018 22:05,8/21/2018,22:05:03,Deer - Doe,8,8/21/2018 22:05,Post,Inside
F08,3,8/21/2018 22:08,8/21/2018,22:08:26,Deer - Doe,8,8/21/2018 22:08,Post,Inside
B02,1,8/22/2018 12:18,8/22/2018,12:18:14,Deer - Doe,8,8/22/2018 12:18,Post,Inside
E05,1,8/22/2018 9:05,8/22/2018,9:05:49,Deer - Doe,8,8/22/2018 9:05,Post,Inside
E05,2,8/22/2018 8:31,8/22/2018,8:31:36,Deer - Doe,8,8/22/2018 8:31,Post,Inside
E05,2,8/22/2018 9:27,8/22/2018,9:27:55,Deer - Doe,8,8/22/2018 9:27,Post,Inside
E05,3,8/22/2018 8:36,8/22/2018,8:36:46,Deer - Doe,8,8/22/2018 8:36,Post,Inside
F10,2,8/22/2018 15:31,8/22/2018,15:31:26,Deer - Buck,8,8/22/2018 15:31,Post,Inside
F10,2,8/22/2018 18:00,8/22/2018,18:00:48,Deer - Buck,8,8/22/2018 18:00,Post,Inside
F10,2,8/22/2018 15:31,8/22/2018,15:31:26,Deer - Doe,8,8/22/2018 15:31,Post,Inside
F10,2,8/22/2018 18:00,8/22/2018,18:00:48,Deer - Doe,8,8/22/2018 18:00,Post,Inside
G09,5,8/22/2018 11:40,8/22/2018,11:40:23,Deer - Buck,8,8/22/2018 11:40,Post,Inside
G09,5,8/22/2018 12:10,8/22/2018,12:10:28,Deer - Buck,8,8/22/2018 12:10,Post,Inside
G09,4,8/22/2018 1:47,8/22/2018,1:47:58,Deer - Doe,8,8/22/2018 1:47,Post,Inside
E05,4,8/23/2018 2:27,8/23/2018,2:27:45,Deer - Buck,8,8/23/2018 2:27,Post,Inside
F06,3,8/23/2018 5:43,8/23/2018,5:43:17,Deer - Doe,8,8/23/2018 5:43,Post,Inside
F08,2,8/23/2018 7:24,8/23/2018,7:24:20,Deer - Doe,8,8/23/2018 7:24,Post,Inside
F08,2,8/23/2018 11:25,8/23/2018,11:25:23,Deer - Doe,8,8/23/2018 11:25,Post,Inside
F08,2,8/23/2018 15:19,8/23/2018,15:19:39,Deer - Doe,8,8/23/2018 15:19,Post,Inside
F08,3,8/23/2018 11:21,8/23/2018,11:21:51,Deer - Doe,8,8/23/2018 11:21,Post,Inside
F08,3,8/23/2018 16:20,8/23/2018,16:20:20,Deer - Doe,8,8/23/2018 16:20,Post,Inside
G11,1,8/23/2018 9:59,8/23/2018,9:59:25,Deer - Doe,8,8/23/2018 9:59,Post,Inside
B02,1,8/24/2018 4:06,8/24/2018,4:06:19,Deer - Doe,8,8/24/2018 4:06,Post,Inside
B02,2,8/24/2018 4:08,8/24/2018,4:08:31,Deer - Doe,8,8/24/2018 4:08,Post,Inside
F08,2,8/24/2018 0:21,8/24/2018,0:21:00,Deer - Doe,8,8/24/2018 0:21,Post,Inside
F08,3,8/24/2018 11:26,8/24/2018,11:26:52,Deer - Doe,8,8/24/2018 11:26,Post,Inside
E05,3,8/25/2018 0:40,8/25/2018,0:40:49,Deer - Doe,8,8/25/2018 0:40,Post,Inside
E09,1,8/25/2018 9:51,8/25/2018,9:51:34,Deer - Doe,8,8/25/2018 9:51,Post,Inside
F08,2,8/25/2018 6:48,8/25/2018,6:48:32,Deer - Doe,8,8/25/2018 6:48,Post,Inside
F10,3,8/25/2018 8:15,8/25/2018,8:15:26,Deer - Buck,8,8/25/2018 8:15,Post,Inside
F10,3,8/25/2018 8:15,8/25/2018,8:15:26,Deer - Doe,8,8/25/2018 8:15,Post,Inside
B02,2,8/26/2018 20:16,8/26/2018,20:16:35,Deer - Buck,8,8/26/2018 20:16,Post,Inside
B02,3,8/26/2018 20:17,8/26/2018,20:17:10,Deer - Buck,8,8/26/2018 20:17,Post,Inside
E05,3,8/26/2018 17:12,8/26/2018,17:12:51,Deer - Doe,8,8/26/2018 17:12,Post,Inside
E05,3,8/26/2018 17:58,8/26/2018,17:58:21,Deer - Doe,8,8/26/2018 17:58,Post,Inside
B02,1,8/27/2018 8:01,8/27/2018,8:01:57,Deer - Doe,8,8/27/2018 8:01,Post,Inside
B02,1,8/27/2018 9:59,8/27/2018,9:59:32,Deer - Doe,8,8/27/2018 9:59,Post,Inside
B02,2,8/27/2018 16:50,8/27/2018,16:50:55,Deer - Doe,8,8/27/2018 16:50,Post,Inside
C03,3,8/27/2018 14:47,8/27/2018,14:47:12,Deer - Doe,8,8/27/2018 14:47,Post,Inside
C09,2,8/27/2018 20:28,8/27/2018,20:28:37,Deer - Doe,8,8/27/2018 20:28,Post,Inside
C09,3,8/27/2018 20:29,8/27/2018,20:29:07,Deer - Doe,8,8/27/2018 20:29,Post,Inside
C09,4,8/27/2018 20:28,8/27/2018,20:28:35,Deer - Doe,8,8/27/2018 20:28,Post,Inside
E05,5,8/27/2018 5:52,8/27/2018,5:52:14,Deer - Buck,8,8/27/2018 5:52,Post,Inside
E05,3,8/27/2018 0:40,8/27/2018,0:40:09,Deer - Doe,8,8/27/2018 0:40,Post,Inside
E05,4,8/27/2018 0:40,8/27/2018,0:40:58,Deer - Doe,8,8/27/2018 0:40,Post,Inside
E09,1,8/27/2018 12:40,8/27/2018,12:40:15,Deer - Doe,8,8/27/2018 12:40,Post,Inside
B02,2,8/28/2018 14:47,8/28/2018,14:47:55,Deer - Buck,8,8/28/2018 14:47,Post,Inside
B02,3,8/28/2018 14:47,8/28/2018,14:47:02,Deer - Buck,8,8/28/2018 14:47,Post,Inside
E05,2,8/28/2018 11:09,8/28/2018,11:09:54,Deer - Doe,8,8/28/2018 11:09,Post,Inside
E05,2,8/28/2018 16:24,8/28/2018,16:24:09,Deer - Doe,8,8/28/2018 16:24,Post,Inside
F08,3,8/28/2018 13:19,8/28/2018,13:19:33,Deer - Doe,8,8/28/2018 13:19,Post,Inside
G11,1,8/28/2018 9:19,8/28/2018,9:19:25,Deer - Doe,8,8/28/2018 9:19,Post,Inside
B02,1,8/29/2018 19:10,8/29/2018,19:10:12,Deer - Buck,8,8/29/2018 19:10,Post,Inside
B02,3,8/29/2018 19:10,8/29/2018,19:10:22,Deer - Buck,8,8/29/2018 19:10,Post,Inside
C03,3,8/29/2018 14:30,8/29/2018,14:30:05,Deer - Doe,8,8/29/2018 14:30,Post,Inside
E05,3,8/29/2018 4:25,8/29/2018,4:25:02,Deer - Doe,8,8/29/2018 4:25,Post,Inside
E05,3,8/29/2018 6:45,8/29/2018,6:45:18,Deer - Doe,8,8/29/2018 6:45,Post,Inside
E05,4,8/29/2018 4:24,8/29/2018,4:24:40,Deer - Doe,8,8/29/2018 4:24,Post,Inside
E05,4,8/29/2018 5:00,8/29/2018,5:00:15,Deer - Doe,8,8/29/2018 5:00,Post,Inside
F08,3,8/29/2018 13:16,8/29/2018,13:16:44,Deer - Doe,8,8/29/2018 13:16,Post,Inside
F08,3,8/29/2018 19:44,8/29/2018,19:44:40,Deer - Doe,8,8/29/2018 19:44,Post,Inside
G11,1,8/29/2018 10:23,8/29/2018,10:23:49,Deer - Doe,8,8/29/2018 10:23,Post,Inside
B02,1,8/30/2018 3:37,8/30/2018,3:37:24,Deer - Doe,8,8/30/2018 3:37,Post,Inside
C03,3,8/30/2018 10:45,8/30/2018,10:45:09,Deer - Doe,8,8/30/2018 10:45,Post,Inside
C09,4,8/30/2018 4:49,8/30/2018,4:49:56,Deer - Buck,8,8/30/2018 4:49,Post,Inside
F10,3,8/30/2018 7:33,8/30/2018,7:33:08,Deer - Buck,8,8/30/2018 7:33,Post,Inside
F10,3,8/30/2018 7:33,8/30/2018,7:33:08,Deer - Doe,8,8/30/2018 7:33,Post,Inside
G11,4,8/30/2018 2:06,8/30/2018,2:06:02,Deer - Buck,8,8/30/2018 2:06,Post,Inside
C03,3,8/31/2018 10:30,8/31/2018,10:30:08,Deer - Doe,8,8/31/2018 10:30,Post,Inside
E05,5,8/31/2018 22:30,8/31/2018,22:30:22,Deer - Buck,8,8/31/2018 22:30,Post,Inside
E05,4,8/31/2018 4:03,8/31/2018,4:03:37,Deer - Doe,8,8/31/2018 4:03,Post,Inside
E05,4,8/31/2018 4:53,8/31/2018,4:53:01,Deer - Doe,8,8/31/2018 4:53,Post,Inside
E07,3,8/31/2018 10:20,8/31/2018,10:20:43,Deer - Doe,8,8/31/2018 10:20,Post,Inside
E09,1,8/31/2018 9:23,8/31/2018,9:23:22,Deer - Doe,8,8/31/2018 9:23,Post,Inside
E09,3,8/31/2018 9:23,8/31/2018,9:23:35,Deer - Doe,8,8/31/2018 9:23,Post,Inside
E09,3,8/31/2018 11:07,8/31/2018,11:07:09,Deer - Doe,8,8/31/2018 11:07,Post,Inside
G09,4,8/31/2018 20:51,8/31/2018,20:51:52,Deer - Doe,8,8/31/2018 20:51,Post,Inside
E11,3,9/1/2018 17:13,9/1/2018,17:13:18,Deer - Doe,9,9/1/2018 17:13,Post,Inside
F08,1,9/1/2018 8:50,9/1/2018,8:50:50,Deer - Doe,9,9/1/2018 8:50,Post,Inside
B02,1,9/2/2018 17:39,9/2/2018,17:39:16,Deer - Doe,9,9/2/2018 17:39,Post,Inside
C09,3,9/2/2018 1:32,9/2/2018,1:32:42,Deer - Doe,9,9/2/2018 1:32,Post,Inside
E05,2,9/2/2018 7:24,9/2/2018,7:24:57,Deer - Doe,9,9/2/2018 7:24,Post,Inside
