"","AnimalID","Latitude","Longitude","TimeStamp","Easting","Northing","Sex"
"6418","K1",39.01379,-123.06823,"2018-08-15 18:00:00",494092.991376406,4318309.09021646,"Doe"
"6419","K1",39.01146,-123.06883,"2018-08-15 17:00:00",494040.850873694,4318050.56612299,"Doe"
"6420","K1",39.01306,-123.06997,"2018-08-15 16:00:00",493942.288677376,4318228.19549844,"Doe"
"6421","K1",39.01312,-123.06879,"2018-08-15 15:00:00",494044.453207776,4318234.77590633,"Doe"
"6422","K1",39.01428,-123.06809,"2018-08-15 14:00:00",494105.152549235,4318363.45710569,"Doe"
"6423","K1",39.01408,-123.06801,"2018-08-15 13:00:00",494112.061913624,4318341.25765499,"Doe"
"6424","K1",39.01406,-123.06806,"2018-08-15 12:00:00",494107.731523893,4318339.04146354,"Doe"
"6425","K1",39.01527,-123.06667,"2018-08-15 11:00:00",494228.168612759,4318473.22775394,"Doe"
"6426","K1",39.01839,-123.06537,"2018-08-15 10:00:00",494340.962393733,4318819.37691817,"Doe"
"6427","K1",39.01895,-123.06494,"2018-08-15 09:00:00",494378.231556378,4318881.49427765,"Doe"
"6428","K1",39.01879,-123.06471,"2018-08-15 08:00:00",494398.129723847,4318863.72466303,"Doe"
"6429","K1",39.01829,-123.06262,"2018-08-15 07:00:00",494579.020457122,4318808.1123709,"Doe"
"6430","K1",39.01797,-123.06089,"2018-08-15 06:00:00",494728.761874857,4318772.49988638,"Doe"
"6431","K1",39.01874,-123.06114,"2018-08-15 05:00:00",494707.176815642,4318857.96240363,"Doe"
"6432","K1",39.01887,-123.0609,"2018-08-15 04:00:00",494727.963009568,4318872.3747611,"Doe"
"6433","K1",39.019,-123.06102,"2018-08-15 03:00:00",494717.584431343,4318886.80800797,"Doe"
"6434","K1",39.01892,-123.06077,"2018-08-15 02:01:00",494739.220653272,4318877.91581065,"Doe"
"6435","K1",39.0189,-123.06089,"2018-08-15 01:00:00",494728.830924586,4318875.7033253,"Doe"
"6436","K1",39.01909,-123.0607,"2018-08-15 00:00:00",494745.293044875,4318896.77691311,"Doe"
"6437","K1",39.01894,-123.06098,"2018-08-14 23:00:00",494721.042713894,4318880.14739996,"Doe"
"6438","K1",39.01886,-123.06094,"2018-08-14 22:00:00",494724.499516131,4318871.26736459,"Doe"
"6439","K1",39.01894,-123.06084,"2018-08-14 21:00:00",494733.162328168,4318880.13928841,"Doe"
"6440","K1",39.01924,-123.06069,"2018-08-14 20:01:00",494746.169830429,4318913.42205379,"Doe"
"6441","K1",39.01923,-123.06367,"2018-08-14 18:00:00",494488.195496206,4318912.48859984,"Doe"
"6442","K1",39.01784,-123.06329,"2018-08-14 16:00:00",494520.984186661,4318758.21534844,"Doe"
"6443","K1",39.01789,-123.0608,"2018-08-14 15:00:00",494736.547230993,4318763.61696301,"Doe"
"6444","K1",39.01939,-123.0621,"2018-08-14 14:00:00",494624.119875112,4318930.15011794,"Doe"
"6445","K1",39.01916,-123.06247,"2018-08-14 12:00:00",494592.072148566,4318904.64860465,"Doe"
"6446","K1",39.01937,-123.06261,"2018-08-14 11:00:00",494579.968604368,4318927.96093911,"Doe"
"6447","K1",39.01898,-123.06112,"2018-08-14 10:01:00",494708.926080747,4318884.59438815,"Doe"
"6448","K1",39.01846,-123.0608,"2018-08-14 09:00:00",494736.589489002,4318826.87068079,"Doe"
"6449","K1",39.01804,-123.06082,"2018-08-14 08:00:00",494734.826956055,4318780.26383449,"Doe"
"6450","K1",39.01801,-123.06081,"2018-08-14 07:00:00",494735.6904293,4318776.93411305,"Doe"
"6451","K1",39.01923,-123.06065,"2018-08-14 06:00:00",494749.63182317,4318912.31003078,"Doe"
"6452","K1",39.0193,-123.06063,"2018-08-14 05:00:00",494751.368364756,4318920.076879,"Doe"
"6453","K1",39.01907,-123.06087,"2018-08-14 04:00:00",494730.57491703,4318894.56731361,"Doe"
"6454","K1",39.01901,-123.06078,"2018-08-14 03:00:00",494738.361636533,4318887.90381924,"Doe"
"6455","K1",39.01898,-123.06094,"2018-08-14 02:00:00",494724.508433183,4318884.58393847,"Doe"
"6456","K1",39.01885,-123.06088,"2018-08-14 01:00:00",494729.692900032,4318870.15417373,"Doe"
"6457","K1",39.019,-123.06089,"2018-08-14 00:00:00",494728.838349372,4318886.80047025,"Doe"
"6458","K1",39.01873,-123.06121,"2018-08-13 23:00:00",494701.116245051,4318856.85676259,"Doe"
"6459","K1",39.01866,-123.06102,"2018-08-13 22:00:00",494717.559133243,4318849.07771589,"Doe"
"6460","K1",39.0184,-123.06075,"2018-08-13 21:00:00",494740.913507358,4318820.20950386,"Doe"
"6461","K1",39.01936,-123.06206,"2018-08-13 20:00:00",494627.580329858,4318926.81861208,"Doe"
"6462","K1",39.01774,-123.06491,"2018-08-13 19:00:00",494380.732846316,4318747.21698275,"Doe"
"6463","K1",39.01662,-123.06683,"2018-08-13 18:00:00",494214.426914313,4318623.04929595,"Doe"
"6464","K1",39.0153,-123.06814,"2018-08-13 17:01:00",494100.908573793,4318476.65114621,"Doe"
"6465","K1",39.01309,-123.06663,"2018-08-13 16:00:00",494231.454438476,4318231.30765074,"Doe"
"6466","K1",39.01217,-123.06544,"2018-08-13 15:00:00",494334.406247836,4318129.13927994,"Doe"
"6467","K1",39.01273,-123.06223,"2018-08-13 14:00:00",494612.360677658,4318191.08831472,"Doe"
"6468","K1",39.01263,-123.06246,"2018-08-13 13:00:00",494592.440525956,4318180.00482111,"Doe"
"6469","K1",39.01306,-123.06195,"2018-08-13 12:00:00",494636.626951479,4318227.69231848,"Doe"
"6470","K1",39.01462,-123.05819,"2018-08-13 11:00:00",494962.262797946,4318400.59278659,"Doe"
"6471","K1",39.01632,-123.05439,"2018-08-13 10:00:00",495291.356506176,4318589.04066915,"Doe"
"6472","K1",39.01638,-123.05443,"2018-08-13 09:00:00",495287.897613553,4318595.70102321,"Doe"
"6473","K1",39.01635,-123.05442,"2018-08-13 08:00:00",495288.761340838,4318592.37136359,"Doe"
"6474","K1",39.01712,-123.05319,"2018-08-13 07:00:00",495395.294629538,4318677.75639321,"Doe"
"6475","K1",39.02115,-123.05393,"2018-08-13 06:00:00",495331.497188554,4319125.00903867,"Doe"
"6476","K1",39.0242,-123.05379,"2018-08-13 05:00:00",495343.816491726,4319463.46499483,"Doe"
"6477","K1",39.02431,-123.0537,"2018-08-13 04:00:00",495351.614298527,4319475.66726375,"Doe"
"6478","K1",39.02414,-123.05384,"2018-08-13 03:00:00",495339.484439364,4319456.80926169,"Doe"
"6479","K1",39.02421,-123.05354,"2018-08-13 02:00:00",495365.457708853,4319464.56194781,"Doe"
"6480","K1",39.02423,-123.05366,"2018-08-13 01:02:00",495355.071548289,4319466.78749733,"Doe"
"6481","K1",39.02415,-123.0532,"2018-08-13 00:00:00",495394.884979294,4319457.88639346,"Doe"
"6482","K1",39.02418,-123.05334,"2018-08-12 23:00:00",495382.768206291,4319461.22263423,"Doe"
"6483","K1",39.0242,-123.05301,"2018-08-12 22:00:00",495411.335051965,4319463.42537249,"Doe"
"6484","K1",39.0241,-123.0529,"2018-08-12 21:00:00",495420.850448959,4319452.32267674,"Doe"
"6485","K1",39.02414,-123.05286,"2018-08-12 20:00:00",495424.315522639,4319456.75952641,"Doe"
"6486","K1",39.02443,-123.05464,"2018-08-12 19:00:00",495270.253899247,4319489.03228836,"Doe"
"6487","K1",39.02408,-123.05483,"2018-08-12 18:00:00",495253.783720547,4319450.20213938,"Doe"
"6488","K1",39.02412,-123.05497,"2018-08-12 17:00:00",495241.667665522,4319454.64831266,"Doe"
"6489","K1",39.02374,-123.05478,"2018-08-12 16:00:00",495258.089127141,4319412.46920851,"Doe"
"6490","K1",39.02372,-123.05472,"2018-08-12 15:00:00",495263.281561601,4319410.24665283,"Doe"
"6491","K1",39.02278,-123.05369,"2018-08-12 14:00:00",495352.379743214,4319305.88030555,"Doe"
"6492","K1",39.01984,-123.05144,"2018-08-12 13:00:00",495546.964296413,4318979.51161583,"Doe"
"6493","K1",39.01815,-123.05254,"2018-08-12 12:00:00",495451.631694228,4318792.02427083,"Doe"
"6494","K1",39.01843,-123.05263,"2018-08-12 11:00:00",495443.858396126,4318823.10077408,"Doe"
"6495","K1",39.01771,-123.05245,"2018-08-12 10:00:00",495459.394821142,4318743.19234897,"Doe"
"6496","K1",39.01753,-123.05234,"2018-08-12 09:00:00",495468.906052241,4318723.21201091,"Doe"
"6497","K1",39.01763,-123.05246,"2018-08-12 08:00:00",495458.5240021,4318734.3151342,"Doe"
"6498","K1",39.01722,-123.05332,"2018-08-12 07:00:00",495384.046915278,4318688.86011991,"Doe"
"6499","K1",39.0163,-123.05457,"2018-08-12 06:01:00",495275.772239543,4318586.83056922,"Doe"
"6500","K1",39.01809,-123.06072,"2018-08-12 05:00:00",494743.487635089,4318785.80662551,"Doe"
"6501","K1",39.01899,-123.06111,"2018-08-12 04:00:00",494709.792512157,4318885.70352131,"Doe"
"6502","K1",39.01878,-123.06113,"2018-08-12 03:00:00",494708.045486422,4318862.40067994,"Doe"
"6503","K1",39.01876,-123.06116,"2018-08-12 02:00:00",494705.44692883,4318860.18299591,"Doe"
"6504","K1",39.01876,-123.06123,"2018-08-12 01:01:00",494699.387106323,4318860.18707065,"Doe"
"6505","K1",39.0192,-123.06201,"2018-08-12 00:00:00",494631.896639684,4318909.06022858,"Doe"
"6506","K1",39.01885,-123.06348,"2018-08-11 23:00:00",494504.614062783,4318870.30795772,"Doe"
"6507","K1",39.01884,-123.06365,"2018-08-11 22:00:00",494489.896593364,4318869.2085223,"Doe"
"6508","K1",39.01893,-123.06361,"2018-08-11 21:00:00",494493.366326015,4318879.19353168,"Doe"
"6509","K1",39.01888,-123.06355,"2018-08-11 20:00:00",494498.556572637,4318873.64133042,"Doe"
"6510","K1",39.01796,-123.06525,"2018-08-11 19:00:00",494351.316503111,4318771.65174541,"Doe"
"6511","K1",39.01546,-123.06829,"2018-08-11 18:00:00",494087.935929007,4318494.41630078,"Doe"
"6512","K1",39.01562,-123.07022,"2018-08-11 17:00:00",493920.863892993,4318512.29886368,"Doe"
"6513","K1",39.01546,-123.06735,"2018-08-11 16:00:00",494169.314472975,4318494.35566042,"Doe"
"6514","K1",39.01535,-123.06714,"2018-08-11 15:00:00",494187.485781053,4318482.13537564,"Doe"
"6515","K1",39.01569,-123.06747,"2018-08-11 14:00:00",494158.944643727,4318519.88677422,"Doe"
"6516","K1",39.01573,-123.0674,"2018-08-11 13:00:00",494165.008015633,4318524.3211397,"Doe"
"6517","K1",39.01742,-123.06622,"2018-08-11 12:00:00",494267.300126904,4318711.7878274,"Doe"
"6518","K1",39.01772,-123.06621,"2018-08-11 11:00:00",494268.190051947,4318745.07862522,"Doe"
"6519","K1",39.01798,-123.06578,"2018-08-11 10:00:00",494305.436076205,4318773.90420348,"Doe"
"6520","K1",39.01801,-123.06586,"2018-08-11 09:00:00",494298.512897746,4318777.23835527,"Doe"
"6521","K1",39.01501,-123.06241,"2018-08-11 08:00:00",494596.950445275,4318444.11367029,"Doe"
"6522","K1",39.01716,-123.0604,"2018-08-11 07:00:00",494771.12144934,4318682.58476712,"Doe"
"6523","K1",39.01882,-123.06152,"2018-08-11 06:00:00",494674.286628293,4318866.86228821,"Doe"
"6524","K1",39.01937,-123.06072,"2018-08-11 05:00:00",494743.582406549,4318927.85007544,"Doe"
"6525","K1",39.01944,-123.0606,"2018-08-11 04:00:00",494753.975757073,4318935.61115326,"Doe"
"6526","K1",39.01943,-123.0607,"2018-08-11 03:00:00",494745.318210542,4318934.50720793,"Doe"
"6527","K1",39.01946,-123.06191,"2018-08-11 02:01:00",494640.573103337,4318937.9069136,"Doe"
"6528","K1",39.01899,-123.06251,"2018-08-11 01:00:00",494588.596454353,4318885.78583542,"Doe"
"6529","K1",39.01889,-123.06369,"2018-08-11 00:00:00",494486.437724614,4318874.75951736,"Doe"
"6530","K1",39.01884,-123.06368,"2018-08-10 23:00:00",494487.299529477,4318869.21033911,"Doe"
"6531","K1",39.01888,-123.06359,"2018-08-10 22:00:00",494495.093822741,4318873.64374922,"Doe"
"6532","K1",39.01888,-123.06361,"2018-08-10 21:00:00",494493.362447791,4318873.64495919,"Doe"
"6533","K1",39.01824,-123.06373,"2018-08-10 20:00:00",494482.924463546,4318802.63050325,"Doe"
"6534","K1",39.01824,-123.06374,"2018-08-10 19:00:00",494482.058768268,4318802.63110952,"Doe"
"6535","K1",39.01826,-123.06321,"2018-08-10 18:00:00",494527.942159526,4318804.81853726,"Doe"
"6536","K1",39.01868,-123.0614,"2018-08-10 17:00:00",494684.664404962,4318851.31927025,"Doe"
"6537","K1",39.01872,-123.06144,"2018-08-10 16:00:00",494681.204642065,4318855.76046503,"Doe"
"6538","K1",39.01934,-123.06104,"2018-08-10 15:00:00",494715.878365914,4318924.53946334,"Doe"
"6539","K1",39.01917,-123.06095,"2018-08-10 14:00:00",494723.656867967,4318905.66909406,"Doe"
"6540","K1",39.01916,-123.0609,"2018-08-10 13:00:00",494727.984545011,4318904.55648182,"Doe"
"6541","K1",39.02025,-123.0599,"2018-08-10 12:00:00",494814.632565589,4319025.45792242,"Doe"
"6542","K1",39.02008,-123.05998,"2018-08-10 11:00:00",494807.694765711,4319006.59733353,"Doe"
"6543","K1",39.01991,-123.05993,"2018-08-10 10:00:00",494812.010706444,4318987.72933221,"Doe"
"6544","K1",39.02039,-123.06008,"2018-08-10 09:00:00",494799.060748696,4319041.00420068,"Doe"
"6545","K1",39.0206,-123.05915,"2018-08-10 08:00:00",494879.583117176,4319064.25547228,"Doe"
"6546","K1",39.02043,-123.05786,"2018-08-10 07:00:00",494991.242099148,4319045.31852912,"Doe"
"6547","K1",39.01986,-123.05734,"2018-08-10 06:00:00",495036.217009056,4318982.03629907,"Doe"
"6548","K1",39.0219,-123.05329,"2018-08-10 05:00:00",495386.948151467,4319208.20502259,"Doe"
"6549","K1",39.0215,-123.05654,"2018-08-10 04:00:00",495105.584120933,4319163.98619654,"Doe"
"6550","K1",39.02147,-123.05652,"2018-08-10 03:00:00",495107.31336425,4319160.65597617,"Doe"
"6551","K1",39.02151,-123.05665,"2018-08-10 02:00:00",495096.062601217,4319165.10183347,"Doe"
"6552","K1",39.02163,-123.05649,"2018-08-10 01:01:00",495109.921353693,4319178.40980322,"Doe"
"6553","K1",39.02166,-123.05664,"2018-08-10 00:00:00",495096.938617016,4319181.74701934,"Doe"
"6554","K1",39.02169,-123.0565,"2018-08-09 23:00:00",495109.059833704,4319185.06863059,"Doe"
"6555","K1",39.02162,-123.05659,"2018-08-09 22:00:00",495101.264124432,4319177.30546662,"Doe"
"6556","K1",39.02147,-123.05666,"2018-08-09 21:00:00",495095.194182089,4319160.66351256,"Doe"
"6557","K1",39.02209,-123.05639,"2018-08-09 20:00:00",495118.60952476,4319229.4513258,"Doe"
"6558","K1",39.02426,-123.05479,"2018-08-09 19:00:00",495257.258243786,4319470.1749322,"Doe"
"6559","K1",39.02415,-123.05493,"2018-08-09 18:00:00",495245.132169347,4319457.97536815,"Doe"
"6560","K1",39.02404,-123.05451,"2018-08-09 17:00:00",495281.481030622,4319445.7466357,"Doe"
"6561","K1",39.02338,-123.05388,"2018-08-09 16:00:00",495335.972008939,4319372.47294191,"Doe"
"6562","K1",39.02209,-123.05347,"2018-08-09 15:00:00",495371.378829224,4319229.2987485,"Doe"
"6563","K1",39.02203,-123.05375,"2018-08-09 14:00:00",495347.136744098,4319222.65473726,"Doe"
"6564","K1",39.01874,-123.05439,"2018-08-09 13:00:00",495291.517000214,4318857.59150502,"Doe"
"6565","K1",39.017,-123.05482,"2018-08-09 12:00:00",495254.176056952,4318664.52355811,"Doe"
"6566","K1",39.01711,-123.05485,"2018-08-09 11:00:00",495251.58628265,4318676.73197811,"Doe"
"6567","K1",39.01717,-123.0549,"2018-08-09 10:00:00",495247.261753974,4318683.39287278,"Doe"
"6568","K1",39.01703,-123.05516,"2018-08-09 09:01:00",495224.743922104,4318667.870485,"Doe"
"6569","K1",39.01628,-123.05447,"2018-08-09 08:00:00",495284.428100273,4318584.60595527,"Doe"
"6570","K1",39.01628,-123.05434,"2018-08-09 07:00:00",495295.682449191,4318584.59922766,"Doe"
"6571","K1",39.01636,-123.0539,"2018-08-09 06:00:00",495333.779349296,4318593.45428829,"Doe"
"6572","K1",39.0166,-123.05296,"2018-08-09 05:00:00",495415.172355135,4318620.03965006,"Doe"
"6573","K1",39.01755,-123.05319,"2018-08-09 04:00:00",495395.322517776,4318725.47410192,"Doe"
"6574","K1",39.01763,-123.05316,"2018-08-09 03:00:00",495397.924814362,4318734.35029812,"Doe"
"6575","K1",39.01758,-123.05319,"2018-08-09 02:00:00",495395.324463477,4318728.80324452,"Doe"
"6576","K1",39.01756,-123.05322,"2018-08-09 01:00:00",495392.726055733,4318726.58533441,"Doe"
"6577","K1",39.0176,-123.05331,"2018-08-08 23:00:00",495384.937324024,4318731.02875125,"Doe"
"6578","K1",39.01762,-123.05319,"2018-08-08 22:00:00",495395.327057746,4318733.24210134,"Doe"
"6579","K1",39.01763,-123.05316,"2018-08-08 21:00:00",495397.924814362,4318734.35029812,"Doe"
"6580","K1",39.01696,-123.05307,"2018-08-08 20:00:00",495405.672782813,4318659.99490302,"Doe"
"6581","K1",39.0168,-123.05283,"2018-08-08 19:00:00",495426.439536576,4318642.22738983,"Doe"
"6582","K1",39.01756,-123.05244,"2018-08-08 18:00:00",495460.250931504,4318726.54613695,"Doe"
"6583","K1",39.01974,-123.05128,"2018-08-08 17:00:00",495560.808855009,4318968.40665275,"Doe"
"6584","K1",39.02349,-123.05431,"2018-08-08 16:00:00",495298.757093853,4319384.70193771,"Doe"
"6585","K1",39.02375,-123.05534,"2018-08-08 15:00:00",495209.614623829,4319413.60825491,"Doe"
"6586","K1",39.02381,-123.05479,"2018-08-08 14:00:00",495257.228176126,4319420.23773739,"Doe"
"6587","K1",39.02422,-123.05265,"2018-08-08 13:01:00",495442.498748472,4319465.62671139,"Doe"
"6588","K1",39.02392,-123.05271,"2018-08-08 12:01:00",495437.285730399,4319432.338255,"Doe"
"6589","K1",39.0241,-123.0533,"2018-08-08 11:00:00",495386.225497527,4319452.34288172,"Doe"
"6590","K1",39.024,-123.05305,"2018-08-08 10:00:00",495407.859622668,4319441.23308141,"Doe"
"6591","K1",39.02426,-123.05258,"2018-08-08 09:00:00",495448.560669606,4319470.06206969,"Doe"
"6592","K1",39.02379,-123.05313,"2018-08-08 08:00:00",495400.921016215,4319417.93309809,"Doe"
"6593","K1",39.01918,-123.05598,"2018-08-08 07:01:00",495153.902459418,4318906.50240708,"Doe"
"6594","K1",39.01907,-123.05582,"2018-08-08 06:00:00",495167.745912832,4318894.28703965,"Doe"
"6595","K1",39.01912,-123.05533,"2018-08-08 05:00:00",495210.167857686,4318899.80970836,"Doe"
"6596","K1",39.01911,-123.05531,"2018-08-08 04:00:00",495211.898552288,4318898.69894141,"Doe"
"6597","K1",39.01909,-123.05544,"2018-08-08 03:00:00",495200.643299879,4318896.48636011,"Doe"
"6598","K1",39.01834,-123.05373,"2018-08-08 02:00:00",495348.626277557,4318813.16898991,"Doe"
"6599","K1",39.01765,-123.05322,"2018-08-08 01:00:00",495392.731896133,4318736.57276228,"Doe"
"6600","K1",39.01762,-123.05319,"2018-08-08 00:00:00",495395.327057746,4318733.24210134,"Doe"
"6601","K1",39.01763,-123.05326,"2018-08-07 23:00:00",495389.267787532,4318734.35535958,"Doe"
"6602","K1",39.0177,-123.05324,"2018-08-07 22:00:00",495391.003737143,4318742.12234606,"Doe"
"6603","K1",39.01757,-123.05326,"2018-08-07 21:00:00",495389.263891006,4318727.69707434,"Doe"
"6604","K1",39.01763,-123.05319,"2018-08-07 20:00:00",495395.327706314,4318734.35181556,"Doe"
"6605","K1",39.01804,-123.05401,"2018-08-07 19:00:00",495324.367087548,4318779.89190821,"Doe"
"6606","K1",39.01853,-123.05354,"2018-08-07 18:00:00",495365.08686816,4318834.24386924,"Doe"
"6607","K1",39.01855,-123.05353,"2018-08-07 17:00:00",495365.953865324,4318836.46278878,"Doe"
"6608","K1",39.01862,-123.05331,"2018-08-07 16:00:00",495385.003627881,4318844.21961029,"Doe"
"6609","K1",39.02039,-123.05162,"2018-08-07 15:00:00",495531.416753467,4319040.55474639,"Doe"
"6610","K1",39.018,-123.05242,"2018-08-07 14:00:00",495462.010462536,4318775.37256597,"Doe"
"6611","K1",39.01873,-123.05277,"2018-08-07 13:00:00",495431.757998948,4318856.39922401,"Doe"
"6612","K1",39.01874,-123.05293,"2018-08-07 12:00:00",495417.907616053,4318857.51698205,"Doe"
"6613","K1",39.01875,-123.0529,"2018-08-07 11:00:00",495420.505328544,4318858.62518644,"Doe"
"6614","K1",39.01754,-123.05328,"2018-08-07 10:00:00",495387.530535184,4318724.36894518,"Doe"
"6615","K1",39.01759,-123.05328,"2018-08-07 09:00:00",495387.533783505,4318729.91751618,"Doe"
"6616","K1",39.01767,-123.05317,"2018-08-07 08:00:00",495397.061704977,4318738.7896607,"Doe"
"6617","K1",39.01739,-123.05358,"2018-08-07 07:00:00",495361.549621936,4318707.73847961,"Doe"
"6618","K1",39.01793,-123.05759,"2018-08-07 06:00:00",495014.439589478,4318767.87507194,"Doe"
"6619","K1",39.0187,-123.06146,"2018-08-07 05:00:00",494679.471764378,4318853.54220519,"Doe"
"6620","K1",39.01947,-123.06075,"2018-08-07 04:00:00",494740.99276987,4318938.94895448,"Doe"
"6621","K1",39.01938,-123.0607,"2018-08-07 03:00:00",494745.314509697,4318928.95863502,"Doe"
"6622","K1",39.0194,-123.06092,"2018-08-07 02:00:00",494726.2710053,4318931.19079002,"Doe"
"6623","K1",39.02011,-123.06058,"2018-08-07 01:00:00",494755.756612024,4319009.96088219,"Doe"
"6624","K1",39.02009,-123.06039,"2018-08-07 00:00:00",494772.20291607,4319007.73052094,"Doe"
"6625","K1",39.02007,-123.06024,"2018-08-06 23:00:00",494785.186537561,4319005.5024854,"Doe"
"6626","K1",39.01999,-123.06038,"2018-08-06 22:00:00",494773.061226007,4318996.63279953,"Doe"
"6627","K1",39.02,-123.06041,"2018-08-06 21:00:00",494770.464940864,4318997.74423772,"Doe"
"6628","K1",39.01993,-123.06035,"2018-08-06 20:00:00",494775.653832331,4318989.97278876,"Doe"
"6629","K1",39.02008,-123.0599,"2018-08-06 19:00:00",494814.620148348,4319006.59277213,"Doe"
"6630","K1",39.02027,-123.05981,"2018-08-06 18:00:00",494822.425061054,4319027.6722276,"Doe"
"6631","K1",39.02016,-123.05795,"2018-08-06 17:00:00",494983.432002619,4319015.36118851,"Doe"
"6632","K1",39.02005,-123.05813,"2018-08-06 16:00:00",494967.842112104,4319003.16426459,"Doe"
"6633","K1",39.02005,-123.05809,"2018-08-06 15:00:00",494971.304804861,4319003.16205352,"Doe"
"6634","K1",39.01844,-123.06042,"2018-08-06 14:00:00",494769.484333785,4318824.62934344,"Doe"
"6635","K1",39.01903,-123.06053,"2018-08-06 13:00:00",494760.005259695,4318890.10882397,"Doe"
"6636","K1",39.0189,-123.06088,"2018-08-06 12:00:00",494729.696611809,4318875.70274614,"Doe"
"6637","K1",39.01886,-123.06168,"2018-08-06 11:00:00",494660.438625543,4318871.31052148,"Doe"
"6638","K1",39.02037,-123.05981,"2018-08-06 10:00:00",494822.432354364,4319038.76937512,"Doe"
"6639","K1",39.02067,-123.05843,"2018-08-06 09:00:00",494941.916091633,4319071.98321084,"Doe"
"6640","K1",39.0189,-123.06144,"2018-08-06 08:00:00",494681.218127355,4318875.73532551,"Doe"
"6641","K1",39.01884,-123.06149,"2018-08-06 07:00:00",494676.885192475,4318869.07996199,"Doe"
"6642","K1",39.01721,-123.05951,"2018-08-06 06:00:00",494848.173128181,4318688.08258076,"Doe"
"6643","K1",39.0162,-123.05456,"2018-08-06 05:00:00",495276.63130592,4318575.73291064,"Doe"
"6644","K1",39.01644,-123.05454,"2018-08-06 04:00:00",495278.378706406,4318602.36500809,"Doe"
"6645","K1",39.0163,-123.05452,"2018-08-06 03:00:00",495280.100834065,4318586.82797502,"Doe"
"6646","K1",39.01634,-123.05449,"2018-08-06 02:00:00",495282.700648378,4318591.26527551,"Doe"
"6647","K1",39.01636,-123.05447,"2018-08-06 01:00:00",495284.433413525,4318593.48366701,"Doe"
"6648","K1",39.01636,-123.05448,"2018-08-06 00:00:00",495283.567695351,4318593.48418518,"Doe"
"6649","K1",39.01637,-123.05459,"2018-08-05 23:00:00",495274.045461074,4318594.59960536,"Doe"
"6650","K1",39.01622,-123.05466,"2018-08-05 22:00:00",495267.975437625,4318577.95753312,"Doe"
"6651","K1",39.01631,-123.05452,"2018-08-05 21:00:00",495280.101498831,4318587.93768898,"Doe"
"6652","K1",39.01647,-123.05421,"2018-08-05 20:00:00",495306.949356858,4318605.67708168,"Doe"
"6653","K1",39.01754,-123.05354,"2018-08-05 19:00:00",495365.022236874,4318724.38215444,"Doe"
"6654","K1",39.01758,-123.05365,"2018-08-05 18:00:00",495355.502111979,4318728.82661914,"Doe"
"6655","K1",39.01809,-123.0537,"2018-08-05 17:01:00",495351.206989768,4318785.42459891,"Doe"
"6656","K1",39.01857,-123.05373,"2018-08-05 16:00:00",495348.64134633,4318838.69242046,"Doe"
"6657","K1",39.01848,-123.05365,"2018-08-05 15:00:00",495355.560988403,4318828.70090527,"Doe"
"6658","K1",39.01916,-123.05206,"2018-08-05 14:00:00",495493.249233682,4318904.08154597,"Doe"
"6659","K1",39.02218,-123.05526,"2018-08-05 13:00:00",495216.433848169,4319239.37875414,"Doe"
"6660","K1",39.02262,-123.0563,"2018-08-05 12:00:00",495126.436747196,4319288.2614036,"Doe"
"6661","K1",39.02376,-123.05506,"2018-08-05 11:00:00",495233.852880979,4319414.7032675,"Doe"
"6662","K1",39.02393,-123.05491,"2018-08-05 10:00:00",495246.848683769,4319433.56058355,"Doe"
"6663","K1",39.02386,-123.05483,"2018-08-05 09:01:00",495253.769010091,4319425.78839997,"Doe"
"6664","K1",39.0241,-123.05478,"2018-08-05 08:00:00",495258.113176819,4319452.41896357,"Doe"
"6665","K1",39.02032,-123.05186,"2018-08-05 07:00:00",495510.636270174,4319032.79855547,"Doe"
"6666","K1",39.01862,-123.05336,"2018-08-05 06:00:00",495380.67517482,4318844.22214699,"Doe"
"6667","K1",39.0175,-123.05345,"2018-08-05 05:00:00",495372.81096396,4318719.93871796,"Doe"
"6668","K1",39.0176,-123.05318,"2018-08-05 04:00:00",495396.191463659,4318731.02216702,"Doe"
"6669","K1",39.0176,-123.05318,"2018-08-05 03:00:00",495396.191463659,4318731.02216702,"Doe"
"6670","K1",39.01755,-123.05319,"2018-08-05 02:00:00",495395.322517776,4318725.47410192,"Doe"
"6671","K1",39.01759,-123.0532,"2018-08-05 01:00:00",495394.459408872,4318729.91346473,"Doe"
"6672","K1",39.01764,-123.05321,"2018-08-05 00:01:00",495393.596949759,4318735.46254187,"Doe"
"6673","K1",39.01767,-123.05321,"2018-08-04 23:00:00",495393.598896196,4318738.79168452,"Doe"
"6674","K1",39.01744,-123.05367,"2018-08-04 22:00:00",495353.761543527,4318713.29164132,"Doe"
"6675","K1",39.01746,-123.0536,"2018-08-04 21:00:00",495359.822785662,4318715.50749836,"Doe"
"6676","K1",39.01777,-123.05363,"2018-08-04 20:00:00",495357.245943305,4318749.9101689,"Doe"
"6677","K1",39.01721,-123.05393,"2018-08-04 19:00:00",495331.238088992,4318687.78152142,"Doe"
"6678","K1",39.01679,-123.05393,"2018-08-04 18:00:00",495331.210470549,4318641.17352943,"Doe"
"6679","K1",39.01636,-123.05441,"2018-08-04 17:00:00",495289.627722557,4318593.48055996,"Doe"
"6680","K1",39.01661,-123.05519,"2018-08-04 16:00:00",495222.11852849,4318621.26406875,"Doe"
